transaction_id,item_sku,region,transaction_date,unit_price,units_sold,card_number,cvv
10217,PROD-061,Central,2023-03-31,326.37,65,3912828745657100,156
11949,PROD-029,Central,2023-03-31,384.95,78,1804668142337357,423
12377,PROD-097,South,2023-03-31,217.26,83,3371586573057214,499
12949,PROD-039,East,2023-03-31,126.81,91,3752297707837039,167
13051,PROD-023,Central,2023-03-31,267.84,67,6749604846832994,909
12392,PROD-078,East,2023-04-01,222.39,4,3926430149373350,852
10655,PROD-079,North,2023-04-01,174.84,30,7104761494332202,507
10747,PROD-042,West,2023-04-01,354.75,59,3797607112059671,513
13307,PROD-009,South,2023-04-02,208.71,47,6835805189060948,738
12301,PROD-071,North,2023-04-02,277.92,42,1705597763866740,263
12433,PROD-006,North,2023-04-02,372.39,37,1145132807878870,595
14785,PROD-096,Central,2023-04-02,279.84,54,5153352367091297,628
11658,PROD-025,Central,2023-04-02,40.29,71,2033729140310491,455
14129,PROD-013,South,2023-04-02,409.56,84,5031769443234347,668
11459,PROD-016,Central,2023-04-03,241.05,87,2510954266503911,148
11528,PROD-057,East,2023-04-03,327.93,94,4099751407595929,475
12083,PROD-030,East,2023-04-03,428.74,64,6777584574210636,259
11424,PROD-075,East,2023-04-03,239.32,60,4752560678472579,662
13012,PROD-090,West,2023-04-03,37.53,75,6033158649282014,787
14906,PROD-007,North,2023-04-03,117.01,59,1347416840552478,493
14930,PROD-043,West,2023-04-03,56.65,58,6088510546724972,448
12848,PROD-027,East,2023-04-03,386.45,100,6862502125234273,373
11794,PROD-095,East,2023-04-04,299.27,27,8996765277500149,979
12050,PROD-008,Central,2023-04-04,44.56,86,1324775893547603,650
10555,PROD-007,North,2023-04-04,425.36,27,7648223751460545,659
12942,PROD-084,North,2023-04-05,188.28,78,4530014643545690,450
10178,PROD-069,West,2023-04-05,278.08,5,2471516504672243,515
14603,PROD-038,Central,2023-04-05,283.97,68,2925595142280453,772
13073,PROD-044,North,2023-04-05,411.4,19,4734164093923991,355
10515,PROD-032,West,2023-04-05,26.19,42,6450436542882071,547
14482,PROD-060,East,2023-04-05,392.67,67,6791726244921021,486
14679,PROD-002,South,2023-04-06,23.69,54,2751052756345611,921
11250,PROD-071,West,2023-04-06,372.57,47,8017147113848243,518
13858,PROD-015,North,2023-04-06,308.84,63,2460565186805430,878
11285,PROD-041,North,2023-04-06,334.26,73,2569458914031088,384
11408,PROD-002,Central,2023-04-06,286.0,59,5683698434511625,400
11918,PROD-049,Central,2023-04-06,115.97,6,8468990330584390,149
11326,PROD-051,North,2023-04-07,273.59,100,4145074482342154,501
11719,PROD-055,South,2023-04-07,161.59,9,2371053499469205,375
13130,PROD-072,West,2023-04-08,318.73,34,3124603551813558,610
14162,PROD-072,North,2023-04-08,481.82,24,4424964432766529,770
13095,PROD-024,East,2023-04-08,473.17,50,8494088690784736,712
11502,PROD-069,Central,2023-04-08,427.7,62,5540780724970354,479
13844,PROD-082,North,2023-04-08,340.91,96,2697105808473826,392
10077,PROD-007,South,2023-04-09,128.95,97,1127539142363805,862
12093,PROD-015,Central,2023-04-09,447.35,63,3712025787623244,824
13023,PROD-073,South,2023-04-09,317.85,42,3431987198555834,459
14539,PROD-037,South,2023-04-09,393.4,79,3847428275580988,451
13061,PROD-000,Central,2023-04-09,94.19,41,7771167734042824,358
10495,PROD-023,West,2023-04-09,109.83,42,8431703714172717,307
14789,PROD-054,North,2023-04-09,41.34,56,8353983849246993,824
11220,PROD-020,West,2023-04-09,270.4,93,3439227714842817,257
11554,PROD-094,South,2023-04-09,79.0,56,2507682582790258,525
14928,PROD-030,East,2023-04-09,117.22,66,2758671233331716,230
10376,PROD-091,East,2023-04-10,434.04,12,4045492377417204,395
11205,PROD-099,East,2023-04-10,494.48,99,6848803895467705,171
13414,PROD-068,East,2023-04-10,302.61,96,4164000463436547,585
14849,PROD-076,North,2023-04-11,349.24,14,8236845172071429,588
12696,PROD-001,North,2023-04-11,146.01,62,7552524024921959,164
11047,PROD-006,East,2023-04-11,384.02,67,8382801330109016,480
14415,PROD-076,Central,2023-04-11,486.57,47,4316398047090703,204
11862,PROD-071,North,2023-04-11,465.87,21,6318001545467595,277
13556,PROD-069,South,2023-04-12,302.45,32,2549975136345095,572
11668,PROD-003,North,2023-04-12,405.61,49,6060629039961974,773
12561,PROD-015,Central,2023-04-12,487.1,85,3472139893804456,619
11216,PROD-049,North,2023-04-12,263.95,60,6995762209297729,462
13877,PROD-071,West,2023-04-12,176.75,5,8426629946282556,713
10752,PROD-023,North,2023-04-13,434.92,89,3075490613451638,936
12502,PROD-081,North,2023-04-13,56.79,88,7512257212708913,259
10180,PROD-073,Central,2023-04-13,480.31,18,3806413833035137,563
12894,PROD-066,West,2023-04-13,236.68,44,8566332028886908,279
14682,PROD-069,North,2023-04-14,66.51,41,1561184485824711,883
13770,PROD-029,East,2023-04-14,106.87,17,5879136378110665,603
13441,PROD-046,Central,2023-04-14,22.64,18,7220503332024048,172
14182,PROD-052,Central,2023-04-15,296.82,45,1562720482162051,151
11438,PROD-086,East,2023-04-15,334.23,74,4687138022112455,768
10556,PROD-097,South,2023-04-15,302.5,41,3946302488289758,698
10953,PROD-017,East,2023-04-15,311.37,43,1250215117504181,927
12197,PROD-081,Central,2023-04-15,497.47,29,1783063101309168,333
13326,PROD-083,North,2023-04-16,372.3,30,8655629011461358,308
10890,PROD-034,Central,2023-04-17,199.88,66,4884624448029078,628
13395,PROD-044,West,2023-04-17,243.65,93,8803516788975485,877
14616,PROD-005,Central,2023-04-17,259.36,1,3112109229196853,576
11157,PROD-007,Central,2023-04-17,329.84,37,4268835591839498,830
13284,PROD-091,West,2023-04-17,88.5,87,8289486727552407,227
10544,PROD-070,North,2023-04-17,299.56,61,1882560846037970,538
14525,PROD-049,East,2023-04-17,348.58,100,3667242611752046,416
14816,PROD-037,East,2023-04-17,377.93,91,3971645864474866,252
11380,PROD-034,East,2023-04-17,12.69,15,7874991958280302,517
13689,PROD-091,East,2023-04-18,485.93,74,5338137380125205,866
12410,PROD-036,South,2023-04-18,21.01,14,1850783480262737,274
13272,PROD-067,East,2023-04-18,91.9,57,7874721802108993,515
13615,PROD-023,West,2023-04-18,247.47,6,1398827478660250,939
10497,PROD-002,South,2023-04-18,436.47,27,1091006843946135,151
12074,PROD-031,North,2023-04-18,276.29,51,3214375612105068,140
13494,PROD-098,North,2023-04-19,286.61,20,1369709702847157,933
14504,PROD-051,South,2023-04-19,150.32,69,7919270827137444,693
14916,PROD-031,West,2023-04-19,76.6,92,8309062240030131,632
12606,PROD-044,West,2023-04-19,355.19,67,1206834960331429,273
14145,PROD-084,Central,2023-04-19,167.93,26,2614199766291341,385
11771,PROD-064,Central,2023-04-19,493.94,36,6535937308161018,257
10016,PROD-063,South,2023-04-19,207.28,30,7738791873934531,238
10058,PROD-010,West,2023-04-20,431.5,50,7821949141648228,113
13371,PROD-041,North,2023-04-20,105.56,23,2128908509167602,820
13502,PROD-036,Central,2023-04-20,173.91,94,7007647376488706,945
14794,PROD-003,East,2023-04-20,382.17,8,2436206179096719,185
11387,PROD-046,South,2023-04-20,355.27,77,8399418228617455,210
13474,PROD-089,South,2023-04-21,220.55,49,5448375220342303,655
10000,PROD-009,West,2023-04-21,240.59,10,1077469363449187,921
10893,PROD-087,South,2023-04-21,72.29,44,3689992828524784,227
14946,PROD-076,Central,2023-04-21,462.24,17,8174720587057714,750
10507,PROD-018,South,2023-04-21,39.57,43,3902967064926213,858
10876,PROD-066,South,2023-04-22,73.83,9,6600613151272765,782
14367,PROD-047,North,2023-04-22,119.76,4,7310270717621584,513
10085,PROD-081,Central,2023-04-23,406.91,33,5775204867250458,560
10464,PROD-075,South,2023-04-23,127.83,92,4763847325688834,856
10566,PROD-086,East,2023-04-23,309.95,7,1349060143426639,486
13141,PROD-035,East,2023-04-23,202.48,51,8447585376022604,656
10152,PROD-065,North,2023-04-23,345.81,23,2116162822632827,753
11969,PROD-054,East,2023-04-24,393.04,16,7705187843363385,151
12649,PROD-034,North,2023-04-24,376.83,94,8615076156817757,269
11516,PROD-009,South,2023-04-24,462.4,74,2047506677097075,951
12842,PROD-091,East,2023-04-25,10.72,44,6050887942072876,856
13206,PROD-076,East,2023-04-25,53.71,48,5437598492207999,941
11609,PROD-048,Central,2023-04-25,394.76,21,1055315002353521,427
14112,PROD-020,Central,2023-04-25,190.58,16,8414823975853622,169
14183,PROD-022,South,2023-04-25,481.4,66,1354872063865409,650
14388,PROD-057,North,2023-04-25,396.59,18,7614344543209766,273
14517,PROD-070,Central,2023-04-26,87.48,72,7108528640569907,505
13994,PROD-044,Central,2023-04-26,375.98,38,4763529758902329,143
12398,PROD-053,North,2023-04-26,349.11,48,5064338896431650,437
12997,PROD-026,North,2023-04-26,310.24,70,8169027259235167,648
11130,PROD-047,North,2023-04-26,383.58,45,4998658532349107,232
11844,PROD-033,West,2023-04-26,175.65,99,1296966507062049,779
14117,PROD-016,Central,2023-04-27,142.76,92,8280258880352589,873
10659,PROD-055,North,2023-04-27,202.65,8,6282506601326641,538
11102,PROD-004,North,2023-04-27,291.19,45,8771149604807305,945
12996,PROD-049,Central,2023-04-28,284.23,23,4074600756955833,589
11394,PROD-024,West,2023-04-28,221.27,42,3870808262155194,838
10192,PROD-097,South,2023-04-28,33.38,32,7594895325000652,807
11024,PROD-077,North,2023-04-28,483.9,72,4080903089746664,844
11546,PROD-020,South,2023-04-28,362.29,62,4439549187481346,302
10996,PROD-069,West,2023-04-29,434.24,16,8183204458948842,443
10060,PROD-003,North,2023-04-30,325.31,81,3865878187878308,277
11337,PROD-095,East,2023-04-30,236.22,75,2112252775776833,183
11759,PROD-081,West,2023-04-30,204.31,91,5215476000296359,988
11196,PROD-090,South,2023-04-30,96.16,86,5987344875825623,124
10127,PROD-093,West,2023-04-30,398.33,36,3987926801939974,671
12558,PROD-002,East,2023-04-30,103.31,79,8909866843211690,726
11147,PROD-076,West,2023-05-01,181.69,11,2828351420905738,269
12579,PROD-002,West,2023-05-01,207.78,97,8181853770716743,401
13909,PROD-015,North,2023-05-01,124.27,88,6454495919686721,143
11831,PROD-008,East,2023-05-02,129.95,31,2724199939080698,875
12179,PROD-046,Central,2023-05-02,16.92,89,4501408167235475,426
12755,PROD-049,East,2023-05-02,445.24,13,7521432108478026,298
10463,PROD-016,East,2023-05-02,213.4,2,1857522292657987,446
10645,PROD-014,South,2023-05-02,185.37,79,4284893826933512,643
10748,PROD-069,Central,2023-05-02,475.73,54,2104658554908154,278
13037,PROD-030,South,2023-05-02,465.62,99,8029888189506868,380
10118,PROD-074,South,2023-05-02,303.96,80,4187017927655341,579
10284,PROD-086,West,2023-05-03,485.47,6,1282866433152607,696
12194,PROD-041,Central,2023-05-03,83.88,21,5394746000183866,509
14985,PROD-021,East,2023-05-04,133.28,47,1711605991952947,640
13617,PROD-010,East,2023-05-04,414.07,49,8214765383795622,672
10435,PROD-016,North,2023-05-04,356.69,41,3820273599875369,957
11360,PROD-082,South,2023-05-04,54.58,19,3451076760530375,156
14021,PROD-044,West,2023-05-05,235.25,46,4679366441431719,969
13881,PROD-069,Central,2023-05-05,149.1,92,1413653522025409,745
14313,PROD-050,East,2023-05-05,425.87,19,8739327382491645,190
14495,PROD-032,Central,2023-05-05,300.89,14,5455518860161487,123
12915,PROD-004,Central,2023-05-06,131.0,70,2435414545139747,547
12754,PROD-033,Central,2023-05-06,77.66,92,5315773996595267,710
13829,PROD-061,East,2023-05-06,130.4,69,2526142711032418,833
12733,PROD-039,South,2023-05-06,412.91,1,3337860007676025,557
10189,PROD-023,Central,2023-05-07,258.61,19,1174020875545126,715
13720,PROD-092,Central,2023-05-07,113.33,80,2081892445213865,171
14949,PROD-097,West,2023-05-07,60.14,22,6248268087338624,854
12715,PROD-062,Central,2023-05-07,189.64,24,7412775239235491,430
10216,PROD-079,East,2023-05-07,489.45,17,2231747005426598,982
14938,PROD-088,East,2023-05-07,333.48,28,7499668527431342,590
13585,PROD-009,East,2023-05-07,415.33,62,3830131751385843,653
12432,PROD-097,North,2023-05-08,487.42,7,3972573687934411,399
13302,PROD-095,South,2023-05-08,417.51,28,4312939348255501,890
13907,PROD-034,South,2023-05-08,174.72,28,6026050420902932,196
10023,PROD-019,North,2023-05-08,34.13,19,4208924701163780,653
10156,PROD-015,East,2023-05-08,190.38,61,7541622581203450,535
11526,PROD-001,West,2023-05-08,438.86,25,5825673513878380,148
14831,PROD-030,North,2023-05-08,33.29,99,6585174566147704,583
14873,PROD-089,West,2023-05-09,47.68,65,3843787532521273,694
10193,PROD-061,East,2023-05-09,91.39,22,2774988861547345,893
13215,PROD-033,West,2023-05-09,328.82,8,4035718179432651,855
10665,PROD-010,Central,2023-05-09,253.88,40,6329871774791430,206
12780,PROD-053,South,2023-05-09,358.38,97,4139948039504851,768
10247,PROD-069,South,2023-05-09,342.75,93,7624805897160663,269
14641,PROD-019,East,2023-05-10,388.29,99,1006837705319495,702
14008,PROD-028,West,2023-05-10,118.25,49,3467294758409439,914
10513,PROD-029,North,2023-05-10,385.76,25,5058689488250800,851
10257,PROD-054,West,2023-05-10,467.27,67,3876251253889152,152
14984,PROD-032,North,2023-05-10,272.71,94,4275296579043991,642
14052,PROD-033,East,2023-05-10,387.3,85,4392217194887114,700
12548,PROD-099,Central,2023-05-11,307.41,22,7446092481070833,773
14490,PROD-094,North,2023-05-11,224.79,32,3313249953861043,254
11884,PROD-024,West,2023-05-11,452.37,88,8949341808475617,212
11448,PROD-030,West,2023-05-12,126.94,15,6671222721333809,990
14643,PROD-054,West,2023-05-12,278.53,67,5502199552077822,638
10788,PROD-062,South,2023-05-12,319.7,82,5080186082296204,881
11861,PROD-023,West,2023-05-12,47.24,8,7516393811322359,461
13548,PROD-010,East,2023-05-12,431.12,40,7758050939968719,136
14221,PROD-055,East,2023-05-12,231.35,88,7381959774451854,807
11565,PROD-002,North,2023-05-13,202.58,5,2284700847631850,882
10076,PROD-087,North,2023-05-13,279.81,18,3053887059337556,896
13804,PROD-014,Central,2023-05-13,347.77,47,3159136327785186,523
13784,PROD-022,Central,2023-05-13,156.16,68,7814024596894289,100
12689,PROD-041,Central,2023-05-14,359.21,43,5307498911252435,451
10442,PROD-011,West,2023-05-14,287.23,18,7991054513420283,990
13318,PROD-005,Central,2023-05-14,496.31,86,6668151739829040,607
12308,PROD-033,North,2023-05-14,186.4,12,1233527831755708,396
11292,PROD-092,South,2023-05-14,485.59,56,2389056753822820,360
13924,PROD-059,East,2023-05-15,234.05,98,2778506459796536,814
13796,PROD-083,South,2023-05-15,430.04,14,2094735061031644,288
12853,PROD-051,West,2023-05-15,223.48,75,3479719034312388,481
14825,PROD-011,East,2023-05-15,474.24,95,4954572210960758,450
11140,PROD-097,West,2023-05-16,377.11,84,7524801668443553,699
14759,PROD-078,South,2023-05-16,61.17,43,4985622592508491,394
13191,PROD-085,Central,2023-05-16,180.21,48,8264973406916099,371
14656,PROD-088,East,2023-05-16,491.11,5,3578461065778169,308
13452,PROD-014,South,2023-05-17,28.12,86,1420410882207159,561
11682,PROD-014,Central,2023-05-18,233.02,10,3544226979535207,761
12263,PROD-038,East,2023-05-18,329.63,24,6852244487586179,536
14430,PROD-062,North,2023-05-18,236.47,97,1205899464577989,555
13216,PROD-099,West,2023-05-18,226.94,26,1004862970517265,772
14780,PROD-058,South,2023-05-18,337.58,21,1488254799794878,113
10852,PROD-011,East,2023-05-19,418.75,28,5081662591698956,273
10531,PROD-088,South,2023-05-19,126.13,7,6928576776577621,855
13230,PROD-026,North,2023-05-19,441.18,37,3337142441755463,719
11943,PROD-071,Central,2023-05-19,161.25,65,4726393272656153,373
13221,PROD-023,East,2023-05-19,287.73,85,8710327170037357,189
12879,PROD-054,South,2023-05-20,354.21,20,5871992338100991,954
10071,PROD-056,South,2023-05-20,305.24,28,3536792851986781,610
11874,PROD-005,West,2023-05-20,141.57,58,2166568545301184,620
10128,PROD-032,North,2023-05-20,343.8,1,4915752945239651,666
14688,PROD-067,North,2023-05-20,387.63,9,8306982433708625,196
12337,PROD-024,East,2023-05-20,471.89,55,6229820086077948,850
12023,PROD-003,South,2023-05-21,391.85,77,4397756920207342,643
11574,PROD-087,East,2023-05-21,280.92,97,2721290863986211,476
13312,PROD-065,East,2023-05-21,312.43,9,1199702641712422,727
11767,PROD-048,Central,2023-05-21,112.6,30,8115471035793033,545
14651,PROD-080,Central,2023-05-21,405.75,45,7002920280065566,122
14999,PROD-010,North,2023-05-21,399.13,78,4020931595786677,659
13087,PROD-066,South,2023-05-22,63.7,5,5122964000956894,744
13365,PROD-053,Central,2023-05-22,328.68,60,8554059783719862,948
10787,PROD-000,West,2023-05-22,40.1,53,2510137496791088,940
14924,PROD-000,West,2023-05-22,168.47,16,4648540521890510,978
12384,PROD-090,West,2023-05-22,147.39,3,7935401430544995,181
11725,PROD-085,South,2023-05-22,466.17,99,2964406839099812,873
11981,PROD-093,East,2023-05-22,45.79,31,6289146866945055,707
10595,PROD-001,Central,2023-05-22,368.72,87,7149374745745934,812
13632,PROD-002,South,2023-05-23,142.88,58,5767397886684169,592
11955,PROD-045,North,2023-05-23,443.76,18,4683628882422198,524
11938,PROD-020,West,2023-05-23,178.16,32,8190509278572222,175
14534,PROD-014,West,2023-05-23,496.78,18,7913377950173950,691
12735,PROD-094,East,2023-05-23,346.83,98,8134131619562442,845
12329,PROD-089,South,2023-05-23,282.87,84,1770341088579832,779
11859,PROD-074,Central,2023-05-24,431.72,88,5628640911612259,508
12467,PROD-049,South,2023-05-24,36.17,39,8680540248028260,764
10481,PROD-072,Central,2023-05-24,333.47,59,5900030098888910,400
14976,PROD-006,North,2023-05-24,177.22,19,3259840779898556,911
12040,PROD-061,North,2023-05-24,80.8,36,8619700688954686,562
11885,PROD-054,West,2023-05-25,131.05,96,4110775044011711,504
13454,PROD-007,North,2023-05-25,475.77,64,2870014039737728,602
14661,PROD-080,North,2023-05-25,102.68,48,1086226945791555,767
10933,PROD-035,South,2023-05-25,436.31,46,7536747823045651,415
11642,PROD-054,North,2023-05-25,56.68,26,7947262633701476,769
10532,PROD-024,Central,2023-05-25,263.66,3,3716043090973200,480
13273,PROD-003,West,2023-05-25,226.07,47,2096031069503759,161
11162,PROD-065,North,2023-05-26,276.08,81,1019093308463899,243
11717,PROD-007,South,2023-05-26,363.27,94,6527291687207682,789
14639,PROD-044,Central,2023-05-26,49.75,1,3036628361506057,996
11180,PROD-038,West,2023-05-27,318.91,68,5779261765580584,981
13953,PROD-010,West,2023-05-27,110.99,3,8399526489871634,260
13980,PROD-070,West,2023-05-27,263.32,10,8240180708663463,135
11641,PROD-067,East,2023-05-27,184.75,26,5940174688600568,919
13309,PROD-089,East,2023-05-27,409.9,88,4039700956059768,717
10713,PROD-042,East,2023-05-28,303.69,83,2699722557009732,545
10097,PROD-041,North,2023-05-28,85.2,34,2283319784367997,684
13242,PROD-085,West,2023-05-28,394.69,78,1245678581864523,288
10366,PROD-090,West,2023-05-28,204.53,64,5414588892818833,331
14055,PROD-061,East,2023-05-29,159.58,15,5918065017541516,245
14037,PROD-021,North,2023-05-29,316.83,12,7511860800366475,611
13076,PROD-054,Central,2023-05-29,439.17,68,5918856461547690,850
11820,PROD-063,West,2023-05-29,117.07,69,3408764230715200,388
10878,PROD-075,East,2023-05-29,114.75,76,4347571485565649,707
10666,PROD-057,North,2023-05-29,12.46,76,4158635842782956,910
14098,PROD-023,Central,2023-05-29,475.52,6,3742036951216224,134
11580,PROD-043,South,2023-05-29,11.68,90,5774431320530137,756
14192,PROD-016,West,2023-05-30,132.0,96,4995642785397788,541
14764,PROD-034,North,2023-05-30,66.68,92,8915424813405861,344
13671,PROD-008,Central,2023-05-30,196.19,25,7494882514000567,330
